Entity,Code,Date,Total confirmed deaths due to COVID-19 per million people (deaths per million)
Mauritania,MRT,"Apr 28, 2020",0.215
Mauritania,MRT,"Apr 29, 2020",0.215
Mauritania,MRT,"Apr 30, 2020",0.215
Mauritania,MRT,"May 1, 2020",0.215
Mauritius,MUS,"Mar 22, 2020",0.786
Mauritius,MUS,"Mar 23, 2020",1.573
Mauritius,MUS,"Mar 24, 2020",1.573
Mauritius,MUS,"Mar 25, 2020",1.573
Mauritius,MUS,"Mar 26, 2020",1.573
Mauritius,MUS,"Mar 27, 2020",1.573
Mauritius,MUS,"Mar 28, 2020",1.573
Mauritius,MUS,"Mar 29, 2020",1.573
Mauritius,MUS,"Mar 30, 2020",2.359
Mauritius,MUS,"Mar 31, 2020",2.359
Mauritius,MUS,"Apr 1, 2020",2.359
Mauritius,MUS,"Apr 2, 2020",3.932
Mauritius,MUS,"Apr 3, 2020",5.504
Mauritius,MUS,"Apr 4, 2020",5.504
Mauritius,MUS,"Apr 5, 2020",5.504
Mauritius,MUS,"Apr 6, 2020",5.504
Mauritius,MUS,"Apr 7, 2020",5.504
Mauritius,MUS,"Apr 8, 2020",5.504
Mauritius,MUS,"Apr 9, 2020",5.504
Mauritius,MUS,"Apr 10, 2020",5.504
Mauritius,MUS,"Apr 11, 2020",7.077
Mauritius,MUS,"Apr 12, 2020",7.077
Mauritius,MUS,"Apr 13, 2020",7.077
Mauritius,MUS,"Apr 14, 2020",7.077
Mauritius,MUS,"Apr 15, 2020",7.077
Mauritius,MUS,"Apr 16, 2020",7.077
Mauritius,MUS,"Apr 17, 2020",7.077
Mauritius,MUS,"Apr 18, 2020",7.077
Mauritius,MUS,"Apr 19, 2020",7.077
Mauritius,MUS,"Apr 20, 2020",7.077
Mauritius,MUS,"Apr 21, 2020",7.077
Mauritius,MUS,"Apr 22, 2020",7.077
Mauritius,MUS,"Apr 23, 2020",7.077
Mauritius,MUS,"Apr 24, 2020",7.077
Mauritius,MUS,"Apr 25, 2020",7.077
Mauritius,MUS,"Apr 26, 2020",7.077
Mauritius,MUS,"Apr 27, 2020",7.077
Mauritius,MUS,"Apr 28, 2020",7.863
Mauritius,MUS,"Apr 29, 2020",7.863
Mauritius,MUS,"Apr 30, 2020",7.863
Mauritius,MUS,"May 1, 2020",7.863
Mexico,MEX,"Mar 21, 2020",0.016
Mexico,MEX,"Mar 22, 2020",0.016
Mexico,MEX,"Mar 23, 2020",0.016
Mexico,MEX,"Mar 24, 2020",0.031
Mexico,MEX,"Mar 25, 2020",0.039
Mexico,MEX,"Mar 26, 2020",0.039
Mexico,MEX,"Mar 27, 2020",0.062
Mexico,MEX,"Mar 28, 2020",0.093
Mexico,MEX,"Mar 29, 2020",0.124
Mexico,MEX,"Mar 30, 2020",0.155
Mexico,MEX,"Mar 31, 2020",0.217
Mexico,MEX,"Apr 1, 2020",0.225
Mexico,MEX,"Apr 2, 2020",0.287
Mexico,MEX,"Apr 3, 2020",0.388
Mexico,MEX,"Apr 4, 2020",0.465
Mexico,MEX,"Apr 5, 2020",0.613
Mexico,MEX,"Apr 6, 2020",0.729
Mexico,MEX,"Apr 7, 2020",0.969
Mexico,MEX,"Apr 8, 2020",1.094
Mexico,MEX,"Apr 9, 2020",1.35
Mexico,MEX,"Apr 10, 2020",1.505
Mexico,MEX,"Apr 11, 2020",1.807
Mexico,MEX,"Apr 12, 2020",2.117
Mexico,MEX,"Apr 13, 2020",2.296
Mexico,MEX,"Apr 14, 2020",2.575
Mexico,MEX,"Apr 15, 2020",3.149
Mexico,MEX,"Apr 16, 2020",3.482
Mexico,MEX,"Apr 17, 2020",3.769
Mexico,MEX,"Apr 18, 2020",4.235
Mexico,MEX,"Apr 19, 2020",5.041
Mexico,MEX,"Apr 20, 2020",5.321
Mexico,MEX,"Apr 21, 2020",5.522
Mexico,MEX,"Apr 22, 2020",6.647
Mexico,MEX,"Apr 23, 2020",7.523
Mexico,MEX,"Apr 24, 2020",8.291
Mexico,MEX,"Apr 25, 2020",9.47
Mexico,MEX,"Apr 26, 2020",10.122
Mexico,MEX,"Apr 27, 2020",10.478
Mexico,MEX,"Apr 28, 2020",11.122
Mexico,MEX,"Apr 29, 2020",12.169
Mexico,MEX,"Apr 30, 2020",13.433
Mexico,MEX,"May 1, 2020",14.418
Moldova,MDA,"Mar 19, 2020",0.248
Moldova,MDA,"Mar 20, 2020",0.248
Moldova,MDA,"Mar 21, 2020",0.248
Moldova,MDA,"Mar 22, 2020",0.248
Moldova,MDA,"Mar 23, 2020",0.248
Moldova,MDA,"Mar 24, 2020",0.248
Moldova,MDA,"Mar 25, 2020",0.248
Moldova,MDA,"Mar 26, 2020",0.248
Moldova,MDA,"Mar 27, 2020",0.248
Moldova,MDA,"Mar 28, 2020",0.496
Moldova,MDA,"Mar 29, 2020",0.496
Moldova,MDA,"Mar 30, 2020",0.496
Moldova,MDA,"Mar 31, 2020",0.496
Moldova,MDA,"Apr 1, 2020",0.992
Moldova,MDA,"Apr 2, 2020",1.239
Moldova,MDA,"Apr 3, 2020",1.487
Moldova,MDA,"Apr 4, 2020",1.983
Moldova,MDA,"Apr 5, 2020",2.975
Moldova,MDA,"Apr 6, 2020",3.718
Moldova,MDA,"Apr 7, 2020",4.71
Moldova,MDA,"Apr 8, 2020",5.454
Moldova,MDA,"Apr 9, 2020",6.693
Moldova,MDA,"Apr 10, 2020",7.189
Moldova,MDA,"Apr 11, 2020",7.189
Moldova,MDA,"Apr 12, 2020",7.437
Moldova,MDA,"Apr 13, 2020",7.933
Moldova,MDA,"Apr 14, 2020",8.924
Moldova,MDA,"Apr 15, 2020",9.916
Moldova,MDA,"Apr 16, 2020",11.403
Moldova,MDA,"Apr 17, 2020",13.386
Moldova,MDA,"Apr 18, 2020",13.882
Moldova,MDA,"Apr 19, 2020",14.874
Moldova,MDA,"Apr 20, 2020",16.609
Moldova,MDA,"Apr 21, 2020",17.353
Moldova,MDA,"Apr 22, 2020",18.096
Moldova,MDA,"Apr 23, 2020",18.84
Moldova,MDA,"Apr 24, 2020",19.832
Moldova,MDA,"Apr 25, 2020",21.567
Moldova,MDA,"Apr 26, 2020",23.302
Moldova,MDA,"Apr 27, 2020",23.798
Moldova,MDA,"Apr 28, 2020",25.285
Moldova,MDA,"Apr 29, 2020",26.525
Moldova,MDA,"Apr 30, 2020",27.516
Moldova,MDA,"May 1, 2020",29.5
Monaco,MCO,"Apr 5, 2020",50.963
Monaco,MCO,"Apr 6, 2020",50.963
Monaco,MCO,"Apr 7, 2020",50.963
Monaco,MCO,"Apr 8, 2020",50.963
Monaco,MCO,"Apr 9, 2020",50.963
Monaco,MCO,"Apr 10, 2020",50.963
Monaco,MCO,"Apr 11, 2020",50.963
Monaco,MCO,"Apr 12, 2020",50.963
Monaco,MCO,"Apr 13, 2020",50.963
Monaco,MCO,"Apr 14, 2020",50.963
Monaco,MCO,"Apr 15, 2020",50.963
Monaco,MCO,"Apr 16, 2020",76.445
Monaco,MCO,"Apr 17, 2020",76.445
Monaco,MCO,"Apr 18, 2020",76.445
Monaco,MCO,"Apr 19, 2020",76.445
Monaco,MCO,"Apr 20, 2020",76.445
Monaco,MCO,"Apr 21, 2020",76.445
Monaco,MCO,"Apr 22, 2020",76.445
Monaco,MCO,"Apr 23, 2020",76.445
Monaco,MCO,"Apr 24, 2020",101.926
Monaco,MCO,"Apr 25, 2020",101.926
Monaco,MCO,"Apr 26, 2020",101.926
Monaco,MCO,"Apr 27, 2020",101.926
Monaco,MCO,"Apr 28, 2020",101.926
Monaco,MCO,"Apr 29, 2020",101.926
Monaco,MCO,"Apr 30, 2020",101.926
Monaco,MCO,"May 1, 2020",101.926
Montenegro,MNE,"Mar 27, 2020",1.592
Montenegro,MNE,"Mar 28, 2020",1.592
Montenegro,MNE,"Mar 29, 2020",1.592
Montenegro,MNE,"Mar 30, 2020",1.592
Montenegro,MNE,"Mar 31, 2020",1.592
Montenegro,MNE,"Apr 1, 2020",1.592
Montenegro,MNE,"Apr 2, 2020",1.592
Montenegro,MNE,"Apr 3, 2020",3.184
Montenegro,MNE,"Apr 4, 2020",3.184
Montenegro,MNE,"Apr 5, 2020",3.184
Montenegro,MNE,"Apr 6, 2020",3.184
Montenegro,MNE,"Apr 7, 2020",3.184
Montenegro,MNE,"Apr 8, 2020",3.184
Montenegro,MNE,"Apr 9, 2020",3.184
Montenegro,MNE,"Apr 10, 2020",3.184
Montenegro,MNE,"Apr 11, 2020",3.184
Montenegro,MNE,"Apr 12, 2020",3.184
Montenegro,MNE,"Apr 13, 2020",4.777
Montenegro,MNE,"Apr 14, 2020",4.777
Montenegro,MNE,"Apr 15, 2020",6.369
Montenegro,MNE,"Apr 16, 2020",6.369
Montenegro,MNE,"Apr 17, 2020",6.369
Montenegro,MNE,"Apr 18, 2020",6.369
Montenegro,MNE,"Apr 19, 2020",7.961
Montenegro,MNE,"Apr 20, 2020",7.961
Montenegro,MNE,"Apr 21, 2020",7.961
Montenegro,MNE,"Apr 22, 2020",7.961
Montenegro,MNE,"Apr 23, 2020",7.961
Montenegro,MNE,"Apr 24, 2020",7.961
Montenegro,MNE,"Apr 25, 2020",9.553
Montenegro,MNE,"Apr 26, 2020",9.553
Montenegro,MNE,"Apr 27, 2020",11.145
Montenegro,MNE,"Apr 28, 2020",11.145
Montenegro,MNE,"Apr 29, 2020",11.145
Montenegro,MNE,"Apr 30, 2020",11.145
Montenegro,MNE,"May 1, 2020",11.145
Montserrat,MSR,"Apr 26, 2020",200.04
Montserrat,MSR,"Apr 27, 2020",200.04
Montserrat,MSR,"Apr 28, 2020",200.04
Montserrat,MSR,"Apr 29, 2020",200.04
Montserrat,MSR,"Apr 30, 2020",200.04
Montserrat,MSR,"May 1, 2020",200.04
Morocco,MAR,"Mar 12, 2020",0.027
Morocco,MAR,"Mar 13, 2020",0.027
Morocco,MAR,"Mar 14, 2020",0.027
Morocco,MAR,"Mar 15, 2020",0.027
Morocco,MAR,"Mar 16, 2020",0.027
Morocco,MAR,"Mar 17, 2020",0.027
Morocco,MAR,"Mar 18, 2020",0.054
Morocco,MAR,"Mar 19, 2020",0.054
Morocco,MAR,"Mar 20, 2020",0.054
Morocco,MAR,"Mar 21, 2020",0.081
Morocco,MAR,"Mar 22, 2020",0.081
Morocco,MAR,"Mar 23, 2020",0.108
Morocco,MAR,"Mar 24, 2020",0.108
Morocco,MAR,"Mar 25, 2020",0.135
Morocco,MAR,"Mar 26, 2020",0.163
Morocco,MAR,"Mar 27, 2020",0.271
Morocco,MAR,"Mar 28, 2020",0.623
Morocco,MAR,"Mar 29, 2020",0.623
Morocco,MAR,"Mar 30, 2020",0.704
Morocco,MAR,"Mar 31, 2020",0.894
Morocco,MAR,"Apr 1, 2020",0.975
Morocco,MAR,"Apr 2, 2020",1.057
Morocco,MAR,"Apr 3, 2020",1.192
Morocco,MAR,"Apr 4, 2020",1.192
Morocco,MAR,"Apr 5, 2020",1.598
Morocco,MAR,"Apr 6, 2020",1.896
Morocco,MAR,"Apr 7, 2020",2.167
Morocco,MAR,"Apr 8, 2020",2.438
Morocco,MAR,"Apr 9, 2020",2.52
Morocco,MAR,"Apr 10, 2020",2.628
Morocco,MAR,"Apr 11, 2020",2.899
Morocco,MAR,"Apr 12, 2020",3.007
Morocco,MAR,"Apr 13, 2020",3.197
Morocco,MAR,"Apr 14, 2020",3.414
Morocco,MAR,"Apr 15, 2020",3.414
Morocco,MAR,"Apr 16, 2020",3.441
Morocco,MAR,"Apr 17, 2020",3.522
Morocco,MAR,"Apr 18, 2020",3.657
Morocco,MAR,"Apr 19, 2020",3.712
Morocco,MAR,"Apr 20, 2020",3.82
Morocco,MAR,"Apr 21, 2020",3.874
Morocco,MAR,"Apr 22, 2020",3.928
Morocco,MAR,"Apr 23, 2020",4.037
Morocco,MAR,"Apr 24, 2020",4.199
Morocco,MAR,"Apr 25, 2020",4.281
Morocco,MAR,"Apr 26, 2020",4.308
Morocco,MAR,"Apr 27, 2020",4.362
Morocco,MAR,"Apr 28, 2020",4.389
Morocco,MAR,"Apr 29, 2020",4.47
Morocco,MAR,"Apr 30, 2020",4.552
Morocco,MAR,"May 1, 2020",4.606
Myanmar,MMR,"Apr 1, 2020",0.018
Myanmar,MMR,"Apr 2, 2020",0.018
Myanmar,MMR,"Apr 3, 2020",0.018
Myanmar,MMR,"Apr 4, 2020",0.018
Myanmar,MMR,"Apr 5, 2020",0.018
Myanmar,MMR,"Apr 6, 2020",0.018
Myanmar,MMR,"Apr 7, 2020",0.018
Myanmar,MMR,"Apr 8, 2020",0.018
Myanmar,MMR,"Apr 9, 2020",0.055
Myanmar,MMR,"Apr 10, 2020",0.055
Myanmar,MMR,"Apr 11, 2020",0.055
Myanmar,MMR,"Apr 12, 2020",0.055
Myanmar,MMR,"Apr 13, 2020",0.074
Myanmar,MMR,"Apr 14, 2020",0.074
Myanmar,MMR,"Apr 15, 2020",0.074
Myanmar,MMR,"Apr 16, 2020",0.074
Myanmar,MMR,"Apr 17, 2020",0.074
Myanmar,MMR,"Apr 18, 2020",0.092
Myanmar,MMR,"Apr 19, 2020",0.092
Myanmar,MMR,"Apr 20, 2020",0.092
Myanmar,MMR,"Apr 21, 2020",0.092
Myanmar,MMR,"Apr 22, 2020",0.092
Myanmar,MMR,"Apr 23, 2020",0.092
Myanmar,MMR,"Apr 24, 2020",0.092
Myanmar,MMR,"Apr 25, 2020",0.092
Myanmar,MMR,"Apr 26, 2020",0.092
Myanmar,MMR,"Apr 27, 2020",0.092
Myanmar,MMR,"Apr 28, 2020",0.092
Myanmar,MMR,"Apr 29, 2020",0.092
Myanmar,MMR,"Apr 30, 2020",0.11
Myanmar,MMR,"May 1, 2020",0.11
Netherlands,NLD,"Mar 7, 2020",0.058
Netherlands,NLD,"Mar 8, 2020",0.058
Netherlands,NLD,"Mar 9, 2020",0.175
Netherlands,NLD,"Mar 10, 2020",0.175
Netherlands,NLD,"Mar 11, 2020",0.233
Netherlands,NLD,"Mar 12, 2020",0.292
Netherlands,NLD,"Mar 13, 2020",0.292
Netherlands,NLD,"Mar 14, 2020",0.292
Netherlands,NLD,"Mar 15, 2020",0.7
Netherlands,NLD,"Mar 16, 2020",1.167
Netherlands,NLD,"Mar 17, 2020",1.401
Netherlands,NLD,"Mar 18, 2020",2.51
Netherlands,NLD,"Mar 19, 2020",3.385
Netherlands,NLD,"Mar 20, 2020",4.435
Netherlands,NLD,"Mar 21, 2020",6.186
Netherlands,NLD,"Mar 22, 2020",7.937
Netherlands,NLD,"Mar 23, 2020",10.447
Netherlands,NLD,"Mar 24, 2020",12.431
Netherlands,NLD,"Mar 25, 2020",16.108
Netherlands,NLD,"Mar 26, 2020",20.776
Netherlands,NLD,"Mar 27, 2020",25.328
Netherlands,NLD,"Mar 28, 2020",31.865
Netherlands,NLD,"Mar 29, 2020",37.292
Netherlands,NLD,"Mar 30, 2020",44.996
Netherlands,NLD,"Mar 31, 2020",50.423
Netherlands,NLD,"Apr 1, 2020",60.637
Netherlands,NLD,"Apr 2, 2020",68.457
Netherlands,NLD,"Apr 3, 2020",78.145
Netherlands,NLD,"Apr 4, 2020",86.782
Netherlands,NLD,"Apr 5, 2020",96.353
Netherlands,NLD,"Apr 6, 2020",103.065
Netherlands,NLD,"Apr 7, 2020",108.959
Netherlands,NLD,"Apr 8, 2020",122.615
Netherlands,NLD,"Apr 9, 2020",131.194
Netherlands,NLD,"Apr 10, 2020",139.832
Netherlands,NLD,"Apr 11, 2020",146.543
Netherlands,NLD,"Apr 12, 2020",154.247
Netherlands,NLD,"Apr 13, 2020",159.733
Netherlands,NLD,"Apr 14, 2020",164.752
Netherlands,NLD,"Apr 15, 2020",171.872
Netherlands,NLD,"Apr 16, 2020",182.902
Netherlands,NLD,"Apr 17, 2020",193.465
Netherlands,NLD,"Apr 18, 2020",201.869
Netherlands,NLD,"Apr 19, 2020",210.156
Netherlands,NLD,"Apr 20, 2020",215
Netherlands,NLD,"Apr 21, 2020",218.91
Netherlands,NLD,"Apr 22, 2020",228.54
Netherlands,NLD,"Apr 23, 2020",236.594
Netherlands,NLD,"Apr 24, 2020",243.772
Netherlands,NLD,"Apr 25, 2020",250.308
Netherlands,NLD,"Apr 26, 2020",257.312
Netherlands,NLD,"Apr 27, 2020",261.163
Netherlands,NLD,"Apr 28, 2020",263.673
Netherlands,NLD,"Apr 29, 2020",266.474
Netherlands,NLD,"Apr 30, 2020",274.936
Netherlands,NLD,"May 1, 2020",279.839
New Zealand,NZL,"Mar 29, 2020",0.207
New Zealand,NZL,"Mar 30, 2020",0.207
New Zealand,NZL,"Mar 31, 2020",0.207
New Zealand,NZL,"Apr 1, 2020",0.207
New Zealand,NZL,"Apr 2, 2020",0.207
New Zealand,NZL,"Apr 3, 2020",0.207
New Zealand,NZL,"Apr 4, 2020",0.207
New Zealand,NZL,"Apr 5, 2020",0.207
New Zealand,NZL,"Apr 6, 2020",0.207
New Zealand,NZL,"Apr 7, 2020",0.207
New Zealand,NZL,"Apr 8, 2020",0.207
New Zealand,NZL,"Apr 9, 2020",0.207
New Zealand,NZL,"Apr 10, 2020",0.415
New Zealand,NZL,"Apr 11, 2020",0.829
New Zealand,NZL,"Apr 12, 2020",0.829
New Zealand,NZL,"Apr 13, 2020",1.037
New Zealand,NZL,"Apr 14, 2020",1.866
New Zealand,NZL,"Apr 15, 2020",1.866
New Zealand,NZL,"Apr 16, 2020",1.866
New Zealand,NZL,"Apr 17, 2020",2.281
New Zealand,NZL,"Apr 18, 2020",2.281
New Zealand,NZL,"Apr 19, 2020",2.488
New Zealand,NZL,"Apr 20, 2020",2.488
New Zealand,NZL,"Apr 21, 2020",2.696
New Zealand,NZL,"Apr 22, 2020",2.903
New Zealand,NZL,"Apr 23, 2020",3.318
New Zealand,NZL,"Apr 24, 2020",3.525
New Zealand,NZL,"Apr 25, 2020",3.733
New Zealand,NZL,"Apr 26, 2020",3.733
New Zealand,NZL,"Apr 27, 2020",3.94
New Zealand,NZL,"Apr 28, 2020",3.94
New Zealand,NZL,"Apr 29, 2020",3.94
New Zealand,NZL,"Apr 30, 2020",3.94
New Zealand,NZL,"May 1, 2020",3.94
Nicaragua,NIC,"Mar 28, 2020",0.151
Nicaragua,NIC,"Mar 29, 2020",0.151
Nicaragua,NIC,"Mar 30, 2020",0.151
Nicaragua,NIC,"Mar 31, 2020",0.151
Nicaragua,NIC,"Apr 1, 2020",0.151
Nicaragua,NIC,"Apr 2, 2020",0.151
Nicaragua,NIC,"Apr 3, 2020",0.151
Nicaragua,NIC,"Apr 4, 2020",0.151
Nicaragua,NIC,"Apr 5, 2020",0.151
Nicaragua,NIC,"Apr 6, 2020",0.151
Nicaragua,NIC,"Apr 7, 2020",0.151
Nicaragua,NIC,"Apr 8, 2020",0.151
Nicaragua,NIC,"Apr 9, 2020",0.151
Nicaragua,NIC,"Apr 10, 2020",0.151
Nicaragua,NIC,"Apr 11, 2020",0.151
Nicaragua,NIC,"Apr 12, 2020",0.151
Nicaragua,NIC,"Apr 13, 2020",0.151
Nicaragua,NIC,"Apr 14, 2020",0.151
Nicaragua,NIC,"Apr 15, 2020",0.151
Nicaragua,NIC,"Apr 16, 2020",0.151
Nicaragua,NIC,"Apr 17, 2020",0.151
Nicaragua,NIC,"Apr 18, 2020",0.151
Nicaragua,NIC,"Apr 19, 2020",0.151
Nicaragua,NIC,"Apr 20, 2020",0.151
Nicaragua,NIC,"Apr 21, 2020",0.302
Nicaragua,NIC,"Apr 22, 2020",0.302
Nicaragua,NIC,"Apr 23, 2020",0.302
Nicaragua,NIC,"Apr 24, 2020",0.302
Nicaragua,NIC,"Apr 25, 2020",0.453
Nicaragua,NIC,"Apr 26, 2020",0.453
Nicaragua,NIC,"Apr 27, 2020",0.453
Nicaragua,NIC,"Apr 28, 2020",0.453
Nicaragua,NIC,"Apr 29, 2020",0.453
Nicaragua,NIC,"Apr 30, 2020",0.604
Nicaragua,NIC,"May 1, 2020",0.604
Niger,NER,"Mar 25, 2020",0.041
Niger,NER,"Mar 26, 2020",0.041
Niger,NER,"Mar 27, 2020",0.041
Niger,NER,"Mar 28, 2020",0.041
Niger,NER,"Mar 29, 2020",0.041
Niger,NER,"Mar 30, 2020",0.041
Niger,NER,"Mar 31, 2020",0.124
Niger,NER,"Apr 1, 2020",0.124
Niger,NER,"Apr 2, 2020",0.207
Niger,NER,"Apr 3, 2020",0.207
Niger,NER,"Apr 4, 2020",0.207
Niger,NER,"Apr 5, 2020",0.207
Niger,NER,"Apr 6, 2020",0.413
Niger,NER,"Apr 7, 2020",0.413
Niger,NER,"Apr 8, 2020",0.454
Niger,NER,"Apr 9, 2020",0.454
Niger,NER,"Apr 10, 2020",0.454
Niger,NER,"Apr 11, 2020",0.454
Niger,NER,"Apr 12, 2020",0.454
Niger,NER,"Apr 13, 2020",0.496
Niger,NER,"Apr 14, 2020",0.537
Niger,NER,"Apr 15, 2020",0.578
Niger,NER,"Apr 16, 2020",0.578
Niger,NER,"Apr 17, 2020",0.62
Niger,NER,"Apr 18, 2020",0.744
Niger,NER,"Apr 19, 2020",0.785
Niger,NER,"Apr 20, 2020",0.826
Niger,NER,"Apr 21, 2020",0.826
Niger,NER,"Apr 22, 2020",0.826
Niger,NER,"Apr 23, 2020",0.909
Niger,NER,"Apr 24, 2020",0.991
Niger,NER,"Apr 25, 2020",0.991
Niger,NER,"Apr 26, 2020",1.115
Niger,NER,"Apr 27, 2020",1.198
Niger,NER,"Apr 28, 2020",1.198
Niger,NER,"Apr 29, 2020",1.281
Niger,NER,"Apr 30, 2020",1.322
Niger,NER,"May 1, 2020",1.322
Nigeria,NGA,"Mar 24, 2020",0.005
Nigeria,NGA,"Mar 25, 2020",0.005
Nigeria,NGA,"Mar 26, 2020",0.005
Nigeria,NGA,"Mar 27, 2020",0.005
Nigeria,NGA,"Mar 28, 2020",0.005
Nigeria,NGA,"Mar 29, 2020",0.005
Nigeria,NGA,"Mar 30, 2020",0.005
Nigeria,NGA,"Mar 31, 2020",0.01
Nigeria,NGA,"Apr 1, 2020",0.01
Nigeria,NGA,"Apr 2, 2020",0.01
Nigeria,NGA,"Apr 3, 2020",0.01
Nigeria,NGA,"Apr 4, 2020",0.01
Nigeria,NGA,"Apr 5, 2020",0.019
Nigeria,NGA,"Apr 6, 2020",0.024
Nigeria,NGA,"Apr 7, 2020",0.024
Nigeria,NGA,"Apr 8, 2020",0.029
Nigeria,NGA,"Apr 9, 2020",0.029
Nigeria,NGA,"Apr 10, 2020",0.034
Nigeria,NGA,"Apr 11, 2020",0.034
Nigeria,NGA,"Apr 12, 2020",0.049
Nigeria,NGA,"Apr 13, 2020",0.049
Nigeria,NGA,"Apr 14, 2020",0.049
Nigeria,NGA,"Apr 15, 2020",0.053
Nigeria,NGA,"Apr 16, 2020",0.058
Nigeria,NGA,"Apr 17, 2020",0.063
Nigeria,NGA,"Apr 18, 2020",0.082
Nigeria,NGA,"Apr 19, 2020",0.092
Nigeria,NGA,"Apr 20, 2020",0.102
Nigeria,NGA,"Apr 21, 2020",0.107
Nigeria,NGA,"Apr 22, 2020",0.121
Nigeria,NGA,"Apr 23, 2020",0.136
Nigeria,NGA,"Apr 24, 2020",0.15
Nigeria,NGA,"Apr 25, 2020",0.155
Nigeria,NGA,"Apr 26, 2020",0.17
Nigeria,NGA,"Apr 27, 2020",0.194
Nigeria,NGA,"Apr 28, 2020",0.194
Nigeria,NGA,"Apr 29, 2020",0.213
Nigeria,NGA,"Apr 30, 2020",0.247
Nigeria,NGA,"May 1, 2020",0.281
North America,,"Mar 1, 2020",0.003
North America,,"Mar 2, 2020",0.005
North America,,"Mar 3, 2020",0.016
North America,,"Mar 4, 2020",0.024
North America,,"Mar 5, 2020",0.03
North America,,"Mar 6, 2020",0.033
North America,,"Mar 7, 2020",0.038
North America,,"Mar 8, 2020",0.046
North America,,"Mar 9, 2020",0.057
North America,,"Mar 10, 2020",0.073
North America,,"Mar 11, 2020",0.081
North America,,"Mar 12, 2020",0.087
North America,,"Mar 13, 2020",0.114
North America,,"Mar 14, 2020",0.133
North America,,"Mar 15, 2020",0.16
North America,,"Mar 16, 2020",0.195
North America,,"Mar 17, 2020",0.247
North America,,"Mar 18, 2020",0.32
North America,,"Mar 19, 2020",0.442
North America,,"Mar 20, 2020",0.445
North America,,"Mar 21, 2020",0.764
North America,,"Mar 22, 2020",1.006
North America,,"Mar 23, 2020",1.366
North America,,"Mar 24, 2020",1.713
North America,,"Mar 25, 2020",2.307
North America,,"Mar 26, 2020",3.02
North America,,"Mar 27, 2020",3.719
North America,,"Mar 28, 2020",4.934
North America,,"Mar 29, 2020",6.314
North America,,"Mar 30, 2020",7.249
North America,,"Mar 31, 2020",9.169
North America,,"Apr 1, 2020",11.711
North America,,"Apr 2, 2020",14.699
North America,,"Apr 3, 2020",17.326
North America,,"Apr 4, 2020",20.528
North America,,"Apr 5, 2020",24.412
North America,,"Apr 6, 2020",27.763
North America,,"Apr 7, 2020",31.637
North America,,"Apr 8, 2020",37.073
North America,,"Apr 9, 2020",42.579
North America,,"Apr 10, 2020",47.998
North America,,"Apr 11, 2020",53.995
North America,,"Apr 12, 2020",59.346
North America,,"Apr 13, 2020",63.792
North America,,"Apr 14, 2020",68.282
North America,,"Apr 15, 2020",75.384
North America,,"Apr 16, 2020",89.229
North America,,"Apr 17, 2020",96.14
North America,,"Apr 18, 2020",106.905
North America,,"Apr 19, 2020",112.715
North America,,"Apr 20, 2020",117.979
North America,,"Apr 21, 2020",123.456
North America,,"Apr 22, 2020",131.133
North America,,"Apr 23, 2020",136.56
North America,,"Apr 24, 2020",145.965
North America,,"Apr 25, 2020",149.728
North America,,"Apr 26, 2020",156.38
North America,,"Apr 27, 2020",161.39
North America,,"Apr 28, 2020",165.741
North America,,"Apr 29, 2020",172.316
North America,,"Apr 30, 2020",180.251
North America,,"May 1, 2020",186.73
Northern Mariana Islands,MNP,"Apr 2, 2020",17.374
Northern Mariana Islands,MNP,"Apr 3, 2020",17.374
Northern Mariana Islands,MNP,"Apr 4, 2020",17.374
Northern Mariana Islands,MNP,"Apr 5, 2020",17.374
Northern Mariana Islands,MNP,"Apr 6, 2020",17.374
Northern Mariana Islands,MNP,"Apr 7, 2020",17.374
Northern Mariana Islands,MNP,"Apr 8, 2020",34.748
Northern Mariana Islands,MNP,"Apr 9, 2020",34.748
Northern Mariana Islands,MNP,"Apr 10, 2020",34.748
Northern Mariana Islands,MNP,"Apr 11, 2020",34.748
Northern Mariana Islands,MNP,"Apr 12, 2020",34.748
Northern Mariana Islands,MNP,"Apr 13, 2020",34.748
Northern Mariana Islands,MNP,"Apr 14, 2020",34.748
Northern Mariana Islands,MNP,"Apr 15, 2020",34.748
Northern Mariana Islands,MNP,"Apr 16, 2020",34.748
Northern Mariana Islands,MNP,"Apr 17, 2020",34.748
Northern Mariana Islands,MNP,"Apr 18, 2020",34.748
Northern Mariana Islands,MNP,"Apr 19, 2020",34.748
Northern Mariana Islands,MNP,"Apr 20, 2020",34.748
Northern Mariana Islands,MNP,"Apr 21, 2020",34.748
Northern Mariana Islands,MNP,"Apr 22, 2020",34.748
Northern Mariana Islands,MNP,"Apr 23, 2020",34.748
Northern Mariana Islands,MNP,"Apr 24, 2020",34.748
Northern Mariana Islands,MNP,"Apr 25, 2020",34.748
Northern Mariana Islands,MNP,"Apr 26, 2020",34.748
Northern Mariana Islands,MNP,"Apr 27, 2020",34.748
Northern Mariana Islands,MNP,"Apr 28, 2020",34.748
Northern Mariana Islands,MNP,"Apr 29, 2020",34.748
Northern Mariana Islands,MNP,"Apr 30, 2020",34.748
Northern Mariana Islands,MNP,"May 1, 2020",34.748
Norway,NOR,"Mar 13, 2020",0.184
Norway,NOR,"Mar 14, 2020",0.184
